table_name,column_description,column_name
ORD_LINE_PROCESS_INFO,"VAS Process Type: Indicates whether, and how, VAS must be performed upon the item in this detail. Based on sys code S257",VAS_PROCESS_TYPE
ORD_LINE_PROCESS_INFO,Defines the WPT for the item.The WPT defines the process of searching for inventory for the item.,WAVE_PROCESS_TYPE
ORD_LINE_PROCESS_INFO,Defines the item attributes associated with assigning dynamic locations,PICK_LOC_ASSIGNMENT_TYPE
ORD_LINE_PROCESS_INFO,Price of the goods,PRICE
ORD_LINE_PROCESS_INFO,Identifies a single unit order,SINGLE_UNIT
ORD_LINE_PROCESS_INFO,Field on the entity to store purge date ,PURGE_DATE
ORD_RETURN_DETAIL,"Unique identifier of the return detail entity. If not provided, then this is a generated number.",RETURN_DETAIL_ID
ORD_RETURN_DETAIL,Location at which the return items are being received. Used for traceability and troubleshooting.,LOCATION_ID
ORD_RETURN_DETAIL,"Item received. Used in return variance analysis. Compared with the expected item  if captured , and used to flag a return line as having an item variance.",ITEM_ID
ORD_RETURN_DETAIL,"For Receipt events for call center returns, this identifies the return order for which the receipt occurred. For Receipt events for automated or blind returns where no return order exists, this identifies the original order against which the items are being returned. When a receipt occurs and no return order exists, a return order is created against the original order.",RETURN_ORDER_ID
ORD_RETURN_DETAIL,"For Receipt events for call center returns, this identifies the return order line for which the receipt occurred. For Receipt events for automated or blind returns where no return order exists, this identifies the original order against which the items are being returned. When a receipt occurs and no return order exists, a return order is created against the original order.",RETURN_ORDER_LINE_ID
ORD_RETURN_DETAIL,"Quantity received. Used in return variance analysis. Compared with the expected quantity  if captured , and used to flag a return line as having a quantity variance.",QUANTITY
ORD_RETURN_DETAIL,Unit of measure of the quantity. Used for traceability.,U_O_M
ORD_RETURN_DETAIL,"Indicates that the item is being returned by a gift recipient. Used to determine refund payment methods. If a return is a gift, then a refund is issued via new gift card. Otherwise, a refund is issued against the original tender, per the default refund logic.",IS_GIFT_RETURN
ORD_RETURN_DETAIL,Unique identifier for the unit which is read by the RFID reader. This is updated with the item''''s Electronic Product Code id  i.e. EPC ID .,EPC_ID
ORD_RETURN_DETAIL,SGTIN stands for Serialised Global Trade Number and is used to uniquely identify each unit of an item.,SGTIN
ORD_RETURN_DETAIL,Field on the entity to store purge date ,PURGE_DATE
ORD_RETURN_DETAIL,"Physical condition of the items, as captured by the receiving center. Used to in return variance analysis. Compared with the expected item condition  if captured , and used to flag a return line as having a condition variance.",RECEIVED_ITEM_CONDITION
ORD_RETURN_DETAIL,"Indicates whether the item is part of an even exchange or pure refund. Captured during receiving from the return packing slip, as filled out by the customer. Can optionally be used in return fee configuration.",RETURN_TYPE
ORD_ORDER_CHARGE_DETAIL,Unique identifier of the charge,CHARGE_DETAIL_ID
ORD_ORDER_CHARGE_DETAIL,Defines the charge category,TAX_CODE
ORD_ORDER_CHARGE_DETAIL,Text which should be displayed in the UI,CHARGE_DISPLAY_NAME
ORD_ORDER_CHARGE_DETAIL,"Total charge If charge C = Ax+ B, then Charge Total = C.",CHARGE_TOTAL
ORD_ORDER_CHARGE_DETAIL,"Charge Percent If ChargeType is Promotion, Coupon, Appeasement or Discount, in case of %Off discounts w.r.t. Order Sub Total.",CHARGE_PERCENT
ORD_ORDER_CHARGE_DETAIL,"Indicates if tax is included in the charge. Included in the requests sent to the tax engine, so that tax can be back-calculated from the charge amount. Used for charges which are inclusive of tax such as return SnH. For example, if return SnH is $10 and taxIncluded is true, then if the tax rate is 10%, the tax engine returns a tax of $1 if isTaxIncluded = false and the taxDetail is saved with isInformational = false. If isTaxIncluded = true, then the tax engine returns a tax of $.91 and the taxDetail is saved with isInformational = true.",IS_TAX_INCLUDED
ORD_ORDER_CHARGE_DETAIL,Indicates if the charge is overridden,IS_OVERRIDDEN
ORD_ORDER_CHARGE_DETAIL,"If IsOverridden is true, this field includes the original charge amount",ORIGINAL_CHARGE_AMOUNT
ORD_ORDER_CHARGE_DETAIL,Placeholder to capture comments for given charge,COMMENTS
ORD_ORDER_CHARGE_DETAIL,Indicates a charge is informational and is not taken into account in the order total calculations,IS_INFORMATIONAL
ORD_ORDER_CHARGE_DETAIL,Indicates a charge has been prorated across order lines,IS_PRORATED
ORD_ORDER_CHARGE_DETAIL,"ID used to group items which need to be fulfilled together  e.g. warranties, kits, gift with purchase, etc. ",FULFILLMENT_GROUP_ID
ORD_ORDER_CHARGE_DETAIL,DEPRECATED. PLEASE USE discountOn attribute.,IS_ORDER_DISCOUNT
ORD_ORDER_CHARGE_DETAIL,"Unique Identifier of chargeType, if Charge Type Promotion it would PromotionId, ChargeType is Coupon, it would be CouponId",CHARGE_REFERENCE_ID
ORD_ORDER_CHARGE_DETAIL,"Unique sub-Identifier of chargeType, if ChargeType is Coupon, it would be CouponCode",CHARGE_REFERENCE_DETAIL_ID
ORD_ORDER_CHARGE_DETAIL,Related Charge Detail Id if Promotion/Coupon/discount needs to apply for specific charge Detail id.,RELATED_CHARGE_DETAIL_ID
ORD_ORDER_CHARGE_DETAIL,Related Charge Type if Promotion/Coupon/Discount needs to apply for specific Charge Type e.g. all shipping Charges.,RELATED_CHARGE_TYPE
ORD_ORDER_CHARGE_DETAIL,"Requested amount, in case of $Off discount / Flat Appeasement",REQUESTED_AMOUNT
ORD_ORDER_CHARGE_DETAIL,"Indicates if a charge applies only to return order lines, such as a restocking or return shipping charge. If true, then header return charges are prorated across order lines where isReturn is true. Return charges are displayed separately in the call center UI and are included in separate order total calculations as part of the order response. Return charges are taxed using the return order creation date, while non-return charges on return orders are taxed using the original order fulfillment date.",IS_RETURN_CHARGE
ORD_ORDER_CHARGE_DETAIL,This attribute is intended to support stacked discounts. This attribute governs the sequence in which discounts are evaluated.,CHARGE_SEQUENCE
ORD_ORDER_CHARGE_DETAIL,Contains the ChargeDetailId of the discount that is prorated at line  level,PARENT_CHARGE_DETAIL_ID
ORD_ORDER_CHARGE_DETAIL,"Indicates a discount has been prorated between unit price and other charges or between multiple charge details with the same relatedChargeType. This read-only field is updated during proration. E.g. an $11 discount is applied to a line with $100 unit price and $10 SnH. Two new charge details are be created to prorate the $11 into a $1 discount against SnH and a $10 discount against the unit price, so tax is calculated against the discounted unit price  $90  and SnH charge  $9 . The $11 discount is updated with IsProratedAtSameLevel = true. Another example is a line with two VAS charges. If a VAS discount is applied, it’s prorated between these two VAS charges and is updated with IsProratedAtSameLevel = true.",IS_PRORATED_AT_SAME_LEVEL
ORD_ORDER_CHARGE_DETAIL,Indicates if a charge applied after one or more quantity is returned.,IS_POST_RETURN
ORD_ORDER_CHARGE_DETAIL,Field on the entity to store purge date ,PURGE_DATE
ORD_ORDER_CHARGE_DETAIL,ID of the charge type,CHARGE_TYPE_ID
ORD_ORDER_CHARGE_DETAIL,"If IsOverridden is true, this field includes the reason code associated with the override",REASON_ID
ORD_ORDER_CHARGE_DETAIL,This field guides that whether the given discount against charges or item price or both.Values are referenced from lineDiscountsLevel entity,DISCOUNT_ON
ORD_ORDER_CHARGE_DETAIL,Defines the subtype of chargeType.The value of this field is ''''Offer Number'''' if the promotion applied is tied to an offer number if this is specific to the customer. Valid value is ''''Offer''''.,CHARGE_SUB_TYPE
ORD_ORDER_TAX_DETAIL,Unique identifier of the tax,TAX_DETAIL_ID
ORD_ORDER_TAX_DETAIL,Defines the type of tax,TAX_TYPE_ID
ORD_ORDER_TAX_DETAIL,"Defines the category of charge, if tax is associated with the charge",TAX_CODE
ORD_ORDER_TAX_DETAIL,Amount which is taxable for the tax record,TAXABLE_AMOUNT
ORD_ORDER_TAX_DETAIL,Tax amount  Tax Amount = Tax Rate * Taxable Amount ,TAX_AMOUNT
ORD_ORDER_TAX_DETAIL,Tax rate,TAX_RATE
ORD_ORDER_TAX_DETAIL,"This field captures tax rate percent derived from taxRate received from external tax or local tax engine. For example, if the taxRate received is .09975, the taxRate is stored as .0998 after applying a precision or scale of four. taxRatePercent will store the taxRate in terms of percentage without any scale or precision applied, in the example, taxRatePercent will be 9.975",TAX_RATE_PERCENT
ORD_ORDER_TAX_DETAIL,Jurisdiction in which the tax is applied,JURISDICTION
ORD_ORDER_TAX_DETAIL,Type of jurisdiction in which the tax is applied,JURISDICTION_TYPE_ID
ORD_ORDER_TAX_DETAIL,Timestamp when the tax record is created,TAX_DATE
ORD_ORDER_TAX_DETAIL,ID of the tax engine which is used to calculate the tax amount,TAX_ENGINE_ID
ORD_ORDER_TAX_DETAIL,Indicates a tax is informational and is not taken into account in the order total calculations,IS_INFORMATIONAL
ORD_ORDER_TAX_DETAIL,Indicates a tax has been prorated across order lines,IS_PRORATED
ORD_ORDER_TAX_DETAIL,ID used to group items which need to be fulfilled together,FULFILLMENT_GROUP_ID
ORD_ORDER_TAX_DETAIL,"If tax detail record created during invoice, this flag will be set to true",IS_INVOICE_TAX
ORD_ORDER_TAX_DETAIL,"Attribute to define the VAT Tax Code for a given tax rate, used only in case of informational tax.              This value is set as part of orderLineTaxDetail or orderTaxDetail while creating tax records with the corresponding tax rate.",VAT_TAX_CODE
ORD_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER1
ORD_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER2
ORD_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER3
ORD_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER4
ORD_ORDER_TAX_DETAIL,"Attribute to uniquely identify a tax record in addition to existing tax attributes like taxcode, jurisdiction and jurisdictionTypeId",TAX_IDENTIFIER5
ORD_ORDER_TAX_DETAIL,"Amount which is non-taxable for the tax record. For example, Gift card are non taxable during initial purchase/sale, and are taxable only when they are used as payment type. If order line is sale of a gift card, then this field will capture that amount as non-taxable. This field captures any non taxable amount and not limited to gift card sale.",JSON_STORE
ORD_ORDER_TAX_DETAIL,"Captures more detail of the applied tax rate. For example: A tax rate applied can be classified as Standard rate, Reduced rate, Intermediate rate etc or their can be other types tax rate classification.",JSON_STORE
ORD_ORDER_TAX_DETAIL,The tax gateway that was used to calculate the tax amount. Out of the box this is populated by Vertex tax integration or Local Tax rate configuration for all invoice and quotation tax responses,JSON_STORE
ORD_ORDER_TAX_DETAIL,"Indicates a retail delivery fee has been calculated by the tax system. Taxes with this flag marked as true will not be included in the returnable total calculation, and will not get copied to created return orders.",JSON_STORE
ORD_ORDER_TAX_DETAIL,Field on the entity to store purge date ,PURGE_DATE
ORD_CANCELLED_ORDER_TAX_DETAIL,Unique identifier of the tax,TAX_DETAIL_ID
ORD_CANCELLED_ORDER_TAX_DETAIL,Defines the type of tax,TAX_TYPE_ID
